COLLECTION_SYSTEM,collection_sys_description,MasterStationID,MasterStationName,CollectionStationName,COMMENTS,SiteType,ANALOG_CHANNEL,STATION_ID,SYSTEM_NAME,DatasetType,MEASURING_DEVICE,DEVICE_TYPE,STATUS,LAT,LON,DataEntryMethod,Telemetry,StationPage,NoOfYears,StartYr,EndYr,TOTAL_RECORDS,TOTAL_NEGATIVE,TOTAL_ZERO,TOTAL_REPEATED,TOTAL_ABOVE_MAX,TOTAL_LARGE_SPIKES,TOTAL_FLAGGED,TOTAL_NOT_FLAGGED,TOTAL_NEGATIVE_RATIO,TOTAL_ZERO_RATIO,TOTAL_REPEATED_RATIO,TOTAL_ABOVE_MAX_RATIO,TOTAL_LARGE_SPIKES_RATIO,TOTAL_FLAGGED_RATIO,TOTAL_NOT_FLAGGED_RATIO,IR_RECORDS,IR_NEGATIVE,IR_ZERO,IR_REPEATED,IR_ABOVE_MAX,IR_LARGE_SPIKES,IR_FLAGGED,IR_NOT_FLAGGED,NEGATIVE_IR_RATIO,ZERO_IR_RATIO,REPEATED_IR_RATIO,ABOVE_MAX_IR_RATIO,LARGE_SPIKES_IR_RATIO,FLAGGED_IR_RATIO,NOT_FLAGGED_IR_RATIO,NIR_RECORDS,NIR_NEGATIVE,NIR_ZERO,NIR_REPEATED,NIR_ABOVE_MAX,NIR_LARGE_SPIKES,NIR_FLAGGED,NIR_NOT_FLAGGED,NEGATIVE_NIR_RATIO,ZERO_NIR_RATIO,REPEATED_NIR_RATIO,ABOVE_MAX_NIR_RATIO,LARGE_SPIKES_NIR_RATIO,FLAGGED_NIR_RATIO,NOT_FLAGGED_NIR_RATIO,SEASONALITY_WEBPAGE
EMERY               ,Emery County,9534,FLOW - LOWRY CREEK                                                              ,6504,LOWRY CREEK FLOW INTO JOE`S VALLEY RESERVOIR                                                                                                                                                            ,Stream,1.0,9534,COTTONWOOD CREEK                                            ,Observational,2 foot parshall flume (2024)        ,DIGITAL     ,A,39.33695517,-111.2787998,Scrape,No,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9534,17,2009.0,2025.0,5626,0,0,367,270,34,637,4989,0.0,0.0,57.6138147566719,42.3861852433281,5.337519623233909,11.322431567721294,88.6775684322787,2825,0,0,96,158,11,254,2571,0.0,0.0,37.79527559055118,62.20472440944882,4.330708661417323,8.991150442477876,91.00884955752213,2801,0,0,271,112,23,383,2418,0.0,0.0,70.75718015665797,29.242819843342037,6.005221932114883,13.673687968582648,86.32631203141734,https://flags-297769208259.us-west3.run.app/plot?id=9534
EMERY               ,Emery County,9535,FLOW - SEELY CREEK                                                              ,6609,Seely Creek                                                                                                                                                                                             ,Stream,1.0,9535,COTTONWOOD CREEK                                            ,Observational,50 foot cipoletti wier              ,DIGITAL     ,A,39.29292733,-111.2941922,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9535,30,1991.0,2025.0,8345,0,177,2039,408,108,2624,5721,0.0,6.745426829268293,77.70579268292683,15.548780487804878,4.115853658536586,31.44397843019772,68.55602156980227,4996,0,53,1398,160,11,1611,3385,0.0,3.2898820608317814,86.77839851024208,9.931719428926133,0.6828057107386716,32.24579663730985,67.75420336269016,3349,0,124,641,248,97,1013,2336,0.0,12.240868706811451,63.27739387956564,24.481737413622902,9.575518262586376,30.24783517467901,69.75216482532099,https://flags-297769208259.us-west3.run.app/plot?id=9535
EMERY               ,Emery County,9538,FLOW - CLIPPER AND WESTERN PIPELINE                                             ,6632,Clipper & Western Canal Total Flow                                                                                                                                                                      ,Conveyance,1.0,9538,COTTONWOOD CREEK                                            ,Observational,PARSHALL FLUME                      ,DIGITAL     ,A,39.26113438,-111.1241562,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9538,42,1940.0,2025.0,11949,0,178,4917,123,8,5218,6731,0.0,3.411268685320046,94.23150632426217,2.3572249904177847,0.15331544653123802,43.66892626998075,56.33107373001924,7079,0,110,2545,26,0,2681,4398,0.0,4.102946661693398,94.9272659455427,0.969787392763894,0.0,37.872580873004665,62.12741912699534,4870,0,68,2372,97,8,2537,2333,0.0,2.6803310997240835,93.49625541978716,3.823413480488766,0.31533307055577453,52.09445585215606,47.90554414784394,https://flags-297769208259.us-west3.run.app/plot?id=9538
EMERY               ,Emery County,9541,FLOW - COTTONWOOD CREEK BY-PASSING CC&H CANAL DIVERSION                         ,10425,CC&H CANAL BYPASS                                                                                                                                                                                       ,Stream,1.0,9541,COTTONWOOD CREEK                                            ,Observational,                                    ,DIGITAL     ,A,39.25682453,-111.1083549,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9541,10,2009.0,2025.0,3071,0,306,17,139,7,445,2626,0.0,68.76404494382022,3.8202247191011236,31.235955056179776,1.5730337078651686,14.490394008466298,85.5096059915337,1534,0,107,0,103,2,210,1324,0.0,50.95238095238095,0.0,49.047619047619044,0.9523809523809524,13.689700130378096,86.3102998696219,1537,0,199,17,36,5,235,1302,0.0,84.68085106382979,7.234042553191489,15.319148936170212,2.127659574468085,15.289525048796357,84.71047495120364,https://flags-297769208259.us-west3.run.app/plot?id=9541
EMERY               ,Emery County,9542,FLOW - BOULGER CREEK                                                            ,5678,BOULGER CREEK                                                                                                                                                                                           ,Stream,1.0,9542,HUNTINGTON CREEK                                            ,Observational,Ultra sonic control section         ,DIGITAL     ,A,39.64221114,-111.2454044,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9542,17,2009.0,2025.0,5498,0,0,223,274,16,497,5001,0.0,0.0,44.8692152917505,55.13078470824949,3.2193158953722336,9.039650782102584,90.96034921789742,2707,0,0,53,274,16,327,2380,0.0,0.0,16.207951070336392,83.79204892966361,4.892966360856269,12.07979312892501,87.920206871075,2791,0,0,170,0,0,170,2621,0.0,0.0,100.0,0.0,0.0,6.091006807595844,93.90899319240415,https://flags-297769208259.us-west3.run.app/plot?id=9542
EMERY               ,Emery County,9543,FLOW - UPPER HUNTINGTON CREEK                                                   ,6628,FLOW UPPER HUNTINGTON CREEK                                                                                                                                                                             ,Stream,1.0,9543,HUNTINGTON CREEK                                            ,Observational,Bubble with control section         ,DIGITAL     ,A,39.65296284,-111.2401724,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9543,16,2009.0,2024.0,5475,11,122,1420,266,46,1785,3690,0.6162464985994398,6.834733893557423,79.55182072829132,14.901960784313726,2.5770308123249297,32.602739726027394,67.3972602739726,2754,1,31,310,227,27,540,2214,0.1851851851851852,5.7407407407407405,57.407407407407405,42.03703703703704,5.0,19.607843137254903,80.3921568627451,2721,10,91,1110,39,19,1245,1476,0.8032128514056224,7.309236947791165,89.1566265060241,3.132530120481928,1.5261044176706828,45.75523704520397,54.24476295479603,https://flags-297769208259.us-west3.run.app/plot?id=9543
EMERY               ,Emery County,9544,HUNTINGTON PLANT DIVERSION INTAKE A                                             ,6587,UP&L HUNTINGTON PLANT DIVERSION INTAKE A                                                                                                                                                                ,Conveyance,1.0,9544,HUNTINGTON CREEK                                            ,Observational,UP&L METER                          ,DIGITAL     ,A,39.39104218,-111.0928429,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9544,13,2011.0,2023.0,4428,73,4,0,27,1,104,4324,70.1923076923077,3.8461538461538463,0.0,25.961538461538463,0.9615384615384616,2.3486901535682025,97.6513098464318,2272,15,1,0,13,1,29,2243,51.724137931034484,3.4482758620689653,0.0,44.827586206896555,3.4482758620689653,1.2764084507042255,98.72359154929578,2156,58,3,0,14,0,75,2081,77.33333333333333,4.0,0.0,18.666666666666668,0.0,3.4786641929499074,96.5213358070501,https://flags-297769208259.us-west3.run.app/plot?id=9544
EMERY               ,Emery County,9545,FLOW - HUNTINGTON CANAL                                                         ,6423,Flow - Huntington Canal                                                                                                                                                                                 ,Conveyance,1.0,9545,HUNTINGTON CREEK                                            ,Observational,8 foot parshall with ultrasonic     ,DIGITAL     ,A,39.34827337,-111.0111522,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9545,17,2009.0,2025.0,5068,0,1043,9,96,156,1215,3853,0.0,85.84362139917695,0.7407407407407408,7.901234567901234,12.839506172839506,23.973954222573006,76.026045777427,2669,0,27,4,58,91,126,2543,0.0,21.428571428571427,3.1746031746031744,46.03174603174603,72.22222222222221,4.720869239415512,95.27913076058448,2399,0,1016,5,38,65,1089,1310,0.0,93.29660238751147,0.4591368227731864,3.489439853076217,5.968778696051423,45.39391413088787,54.60608586911213,https://flags-297769208259.us-west3.run.app/plot?id=9545
PRICE_DL            ,Price River Dataloggers,9567,CARBON REC. DIST. CANAL PUMP                                                    ,Carbon Rec. Dist. Canal Pump            ,Golf Course                                                                                                                                                                                             ,Conveyance,1.0,9567,PRICE RIVER                                                 ,Observational,On/Off Switch                       ,FLOWMETER   ,A,39.63849853,-110.8616353,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9567,16,2009.0,2024.0,4682,0,2929,1139,5,0,4073,609,0.0,71.91259513871839,27.964645224650138,0.12275963663147557,0.0,86.99273814609141,13.007261853908586,2365,0,1146,860,5,0,2011,354,0.0,56.98657384385878,42.76479363500746,0.24863252113376427,0.0,85.03171247357294,14.968287526427062,2317,0,1783,279,0,0,2062,255,0.0,86.46944713870029,13.530552861299707,0.0,0.0,88.9943892965041,11.005610703495899,https://flags-297769208259.us-west3.run.app/plot?id=9567
SNAKE               ,Snake Valley,9569,BIG SPRINGS CREEK ABV. DEARDEN RANCH                                            ,B0                                      ,"Big Springs Creek; Radio- 201, 1                                                                                                                                                                        ",Stream,1.0,9569,SNAKE VALLEY                                                ,Observational,2` Parshall flume                   ,DIGITAL     ,A,38.7721776,-114.0469121,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9569,17,2009.0,2025.0,5195,0,1,141,74,0,216,4979,0.0,0.4629629629629629,65.27777777777779,34.25925925925926,0.0,4.157844080846968,95.84215591915303,2510,0,1,20,28,0,49,2461,0.0,2.0408163265306123,40.816326530612244,57.14285714285714,0.0,1.952191235059761,98.04780876494024,2685,0,0,121,46,0,167,2518,0.0,0.0,72.45508982035929,27.54491017964072,0.0,6.219739292364991,93.78026070763501,https://flags-297769208259.us-west3.run.app/plot?id=9569
SNAKE               ,Snake Valley,9570,EAST MIDDLE DITCH                                                               ,B1                                      ,"East Middle Ditch; Radio- 201,1                                                                                                                                                                         ",Conveyance,1.0,9570,SNAKE VALLEY                                                ,Observational,3` Parshall flume                   ,DIGITAL     ,A,38.77721126,-114.0428566,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9570,17,2009.0,2025.0,5174,0,1,134,116,0,251,4923,0.0,0.398406374501992,53.38645418326693,46.21513944223107,0.0,4.851178971781986,95.14882102821801,2502,0,1,36,13,0,50,2452,0.0,2.0,72.0,26.0,0.0,1.9984012789768184,98.00159872102319,2672,0,0,98,103,0,201,2471,0.0,0.0,48.756218905472636,51.243781094527364,0.0,7.52245508982036,92.47754491017965,https://flags-297769208259.us-west3.run.app/plot?id=9570
SNAKE               ,Snake Valley,9571,WEST MIDDLE DITCH                                                               ,B2                                      ,"West Middle Ditch; Radio 201,1                                                                                                                                                                          ",Conveyance,1.0,9571,SNAKE VALLEY                                                ,Observational,20 CFS ramp flume                   ,DIGITAL     ,A,38.77795218,-114.042773,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9571,17,2009.0,2025.0,5169,0,4,4,116,23,124,5045,0.0,3.225806451612903,3.225806451612903,93.54838709677419,18.548387096774192,2.3989166183014126,97.60108338169859,2512,0,4,4,58,9,66,2446,0.0,6.0606060606060606,6.0606060606060606,87.87878787878788,13.636363636363635,2.627388535031847,97.37261146496814,2657,0,0,0,58,14,58,2599,0.0,0.0,0.0,100.0,24.137931034482758,2.182913059841927,97.81708694015808,https://flags-297769208259.us-west3.run.app/plot?id=9571
SNAKE               ,Snake Valley,9572,CLAY SPRING                                                                     ,3,"Clay Spring Repeater; Radio- 201,1; 204,4                                                                                                                                                               ",Stream,1.0,9572,SNAKE VALLEY                                                ,Observational,90 V-notch weir                     ,DIGITAL     ,A,38.8655114,-113.993602,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9572,17,2009.0,2025.0,4690,0,1,364,70,2,431,4259,0.0,0.23201856148491878,84.45475638051045,16.241299303944317,0.46403712296983757,9.189765458422174,90.81023454157783,2319,0,1,314,49,2,364,1955,0.0,0.27472527472527475,86.26373626373626,13.461538461538462,0.5494505494505495,15.696420871065115,84.30357912893489,2371,0,0,50,21,0,67,2304,0.0,0.0,74.6268656716418,31.343283582089555,0.0,2.825811893715732,97.17418810628426,https://flags-297769208259.us-west3.run.app/plot?id=9572
SNAKE_DL            ,Snake Valley Dataloggers,9573,KELL SPRING                                                                     ,SV_Kell Spring                          ,"Kell Spring, Radio 204,4                                                                                                                                                                                ",Stream,1.0,9573,SNAKE VALLEY                                                ,Observational,Ultrasonic flow meter               ,FLOWMETER   ,A,39.30383578,-114.0084702,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9573,17,2009.0,2025.0,5148,0,156,36,181,0,373,4775,0.0,41.8230563002681,9.651474530831099,48.525469168900806,0.0,7.245532245532245,92.75446775446775,2473,0,49,36,0,0,85,2388,0.0,57.647058823529406,42.35294117647059,0.0,0.0,3.43712090578245,96.56287909421755,2675,0,107,0,181,0,288,2387,0.0,37.15277777777778,0.0,62.84722222222222,0.0,10.766355140186915,89.23364485981308,https://flags-297769208259.us-west3.run.app/plot?id=9573
SNAKE_DL            ,Snake Valley Dataloggers,9574,PIVOT PUMP FROM FOOTE RESERVOIR                                                 ,SV_Foote Pivot                          ,"Pivot Pump @ Foote Ranch, Radio 202,2                                                                                                                                                                   ",Conveyance,1.0,9574,SNAKE VALLEY                                                ,Observational,                                    ,FLOWMETER   ,A,39.42988262,-113.8880514,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9574,17,2009.0,2025.0,4631,0,1781,103,0,0,1884,2747,0.0,94.53290870488323,5.467091295116773,0.0,0.0,40.682358022025475,59.317641977974525,2397,0,725,33,0,0,758,1639,0.0,95.64643799472296,4.353562005277045,0.0,0.0,31.622861910721735,68.37713808927826,2234,0,1056,70,0,0,1126,1108,0.0,93.78330373001776,6.216696269982238,0.0,0.0,50.40286481647269,49.59713518352731,https://flags-297769208259.us-west3.run.app/plot?id=9574
DUCHESNE            ,Duchesne River,9577,335_IVIE                                                                        ,8637,IVIE                                                                                                                                                                                                    ,Conveyance,4.0,9577,DUCHESNE RIVER                                              ,Observational,                                    ,DIGITAL     ,A,40.29066314,-110.4886459,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9577,15,2009.0,2023.0,2756,0,2055,195,1,0,2251,505,0.0,91.29275877387828,8.66281652598845,0.0444247001332741,0.0,81.67634252539912,18.32365747460087,2316,0,1666,178,1,0,1845,471,0.0,90.29810298102981,9.64769647696477,0.05420054200542006,0.0,79.66321243523316,20.33678756476684,440,0,389,17,0,0,406,34,0.0,95.8128078817734,4.1871921182266005,0.0,0.0,92.27272727272727,7.727272727272727,https://flags-297769208259.us-west3.run.app/plot?id=9577
PRICE_DL            ,Price River Dataloggers,9578,CARBON REC. DIST. CLUBHOUSE SPRINKLER INFLOW                                    ,Carbon Rec. Dist. Clubhouse Sprinkler   ,CARBON REC. DIST. CLUBHOUSE SPRINKLER INFLOW                                                                                                                                                            ,Conveyance,1.0,9578,PRICE RIVER                                                 ,Observational,Flow Meter                          ,FLOWMETER   ,A,39.64481935,-110.8635831,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9578,17,2009.0,2025.0,4790,0,2502,572,13,1,3078,1712,0.0,81.28654970760235,18.58349577647823,0.4223521767381416,0.03248862897985705,64.258872651357,35.741127348643005,2421,0,616,365,12,0,984,1437,0.0,62.601626016260155,37.09349593495935,1.2195121951219512,0.0,40.644361833952914,59.355638166047086,2369,0,1886,207,1,1,2094,275,0.0,90.0668576886342,9.885386819484241,0.04775549188156638,0.04775549188156638,88.39172646686364,11.608273533136344,https://flags-297769208259.us-west3.run.app/plot?id=9578
SNAKE_DL            ,Snake Valley Dataloggers,9589,TWIN SPRINGS (SOUTH)                                                            ,SV_Twin Springs South                   ,"Twin Springs (South); Radio- 202,2                                                                                                                                                                      ",Stream,1.0,9589,SNAKE VALLEY                                                ,Observational,Ramp Flume                          ,DIGITAL     ,A,39.40299466,-113.862812,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9589,16,2010.0,2025.0,4656,0,0,827,167,1,930,3726,0.0,0.0,88.9247311827957,17.956989247311828,0.10752688172043011,19.974226804123713,80.0257731958763,2365,0,0,420,117,1,501,1864,0.0,0.0,83.8323353293413,23.353293413173652,0.19960079840319359,21.183932346723044,78.81606765327696,2291,0,0,407,50,0,429,1862,0.0,0.0,94.87179487179486,11.655011655011654,0.0,18.72544740288084,81.27455259711917,https://flags-297769208259.us-west3.run.app/plot?id=9589
DEEP_CREEK          ,Deep Creek,9592,MILL CANYON FLUME                                                               ,0,Deep Creek Mill Canyon Flume                                                                                                                                                                            ,Stream,1.0,9592,DEEP CREEK                                                  ,Observational,4-ft parshall Flume                 ,DIGITAL     ,A,40.57087623,-109.8506615,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9592,13,2013.0,2025.0,3140,0,661,603,68,0,1332,1808,0.0,49.62462462462462,45.27027027027027,5.105105105105105,0.0,42.4203821656051,57.5796178343949,1749,0,123,181,68,0,372,1377,0.0,33.064516129032256,48.655913978494624,18.27956989247312,0.0,21.269296740994854,78.73070325900514,1391,0,538,422,0,0,960,431,0.0,56.041666666666664,43.958333333333336,0.0,0.0,69.01509705248023,30.98490294751977,https://flags-297769208259.us-west3.run.app/plot?id=9592
SNAKE_DL            ,Snake Valley Dataloggers,9595,FOOTE RESERVOIR SPRING                                                          ,SV_Foote Reservoir                      ,SV_Foote Reservoir                                                                                                                                                                                      ,Stream,1.0,9595,SNAKE VALLEY                                                ,Observational,Velocity depth sensor               ,FLOWMETER   ,A,39.41555994,-113.8701901,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9595,16,2010.0,2025.0,4340,21,18,196,20,6,248,4092,8.46774193548387,7.258064516129033,79.03225806451613,8.064516129032258,2.4193548387096775,5.714285714285714,94.28571428571428,2067,4,0,90,4,3,97,1970,4.123711340206185,0.0,92.78350515463917,4.123711340206185,3.0927835051546393,4.6927914852443156,95.30720851475569,2273,17,18,106,16,3,151,2122,11.258278145695364,11.920529801324504,70.19867549668875,10.596026490066226,1.9867549668874174,6.643202815662121,93.35679718433788,https://flags-297769208259.us-west3.run.app/plot?id=9595
SNAKE_DL            ,Snake Valley Dataloggers,9599,TWIN SPRINGS (NORTH)                                                            ,SV_Twin Springs North                   ,"Twin Springs (North); Radio- 202,2                                                                                                                                                                      ",Stream,1.0,9599,SNAKE VALLEY                                                ,Observational,Ramp Flume                          ,DIGITAL     ,A,39.40368977,-113.8638507,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9599,16,2009.0,2024.0,3856,0,0,470,94,17,564,3292,0.0,0.0,83.33333333333334,16.666666666666664,3.0141843971631204,14.626556016597512,85.37344398340248,1889,0,0,259,77,16,336,1553,0.0,0.0,77.08333333333334,22.916666666666664,4.761904761904762,17.787188988883006,82.212811011117,1967,0,0,211,17,1,228,1739,0.0,0.0,92.54385964912281,7.456140350877193,0.43859649122807015,11.591255719369599,88.4087442806304,https://flags-297769208259.us-west3.run.app/plot?id=9599
SNAKE_DL            ,Snake Valley Dataloggers,9600,MILLER SPRING                                                                   ,SV_Miller Ranch Spring                  ,"Miller Ranch Spring, Radio 202,2                                                                                                                                                                        ",Stream,1.0,9600,SNAKE VALLEY                                                ,Observational,Ramp Flume                          ,DIGITAL     ,A,39.57967637,-113.8654632,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9600,16,2010.0,2025.0,4930,0,0,686,154,19,820,4110,0.0,0.0,83.65853658536585,18.78048780487805,2.317073170731707,16.63286004056795,83.36713995943205,2452,0,0,213,87,18,300,2152,0.0,0.0,71.0,28.999999999999996,6.0,12.234910277324634,87.76508972267537,2478,0,0,473,67,1,520,1958,0.0,0.0,90.96153846153847,12.884615384615383,0.19230769230769232,20.98466505246166,79.01533494753834,https://flags-297769208259.us-west3.run.app/plot?id=9600
CU_SCADA            ,CUWCD Scada,9606,UTAH LAKE STORAGE CONTENTS (CUWCD REALTIME DAILY AVG GAGE)                      ,OREM\UL\ANALOG\DEPTH0                   ,Utah Lake - Elv Below Compromise                                                                                                                                                                        ,Reservoir,2.0,9606,UTAH LAKE/JORDAN RIVER                                      ,Observational,"Telemetry -Ultrasonic, transducer   ",DIGITAL     ,A,40.35933981,-111.896265,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9606,17,2009.0,2025.0,5428,4988,8,4,5,0,5005,423,99.66033966033966,0.15984015984015984,0.07992007992007992,0.0999000999000999,0.0,92.20707442888725,7.792925571112749,2690,2443,3,4,5,0,2455,235,99.5112016293279,0.12219959266802445,0.1629327902240326,0.20366598778004072,0.0,91.2639405204461,8.736059479553903,2738,2545,5,0,0,0,2550,188,99.80392156862746,0.19607843137254902,0.0,0.0,0.0,93.13367421475529,6.866325785244704,https://flags-297769208259.us-west3.run.app/plot?id=9606
USBR                ,USBR,9627,USBR WILLARD RESERVOIR CONTENTS                                                 ,WILLARD BAY|storage                     ,from ftp.usbr.gov/UC_Outgoing_Cron/ nwsdata.dat `WILLARD BAY`|`storage` at 8:30AM                                                                                                                       ,Reservoir,1.0,9627,WEBER RIVER                                                 ,Observational,                                    ,,A,41.37940928,-112.0904784,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9627,17,2009.0,2025.0,4913,0,0,530,0,0,530,4383,0.0,0.0,100.0,0.0,0.0,10.787706085894564,89.21229391410543,2482,0,0,198,0,0,198,2284,0.0,0.0,100.0,0.0,0.0,7.977437550362611,92.02256244963739,2431,0,0,332,0,0,332,2099,0.0,0.0,100.0,0.0,0.0,13.656931303990127,86.34306869600988,https://flags-297769208259.us-west3.run.app/plot?id=9627
DEEP_CREEK_DL       ,Deep Creek Dataloggers,9630,1202 RED WASH RESERVOIR RELEASE                                                 ,Red Wash Outlet                         ,Release from Red Wash Reservoir                                                                                                                                                                         ,Reservoir Release,1.0,9630,DEEP CREEK                                                  ,Observational,Mccrometer 282L Flowmeter           ,FLOWMETER   ,A,40.42980251,-109.7791646,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9630,14,2011.0,2025.0,2069,0,693,1100,3,1,1796,273,0.0,38.58574610244989,61.24721603563474,0.16703786191536749,0.05567928730512249,86.80521991300145,13.19478008699855,1239,0,118,950,3,1,1071,168,0.0,11.017740429505135,88.70214752567693,0.2801120448179272,0.09337068160597572,86.4406779661017,13.559322033898304,830,0,575,150,0,0,725,105,0.0,79.3103448275862,20.689655172413794,0.0,0.0,87.34939759036145,12.650602409638553,https://flags-297769208259.us-west3.run.app/plot?id=9630
LBEAR               ,Bear River (Cache),9636,EAST ARMORY                                                                     ,AE                                      ,East Armory                                                                                                                                                                                             ,Conveyance,1.0,9636,SUMMIT CREEK                                                ,Observational,Flume N4632122 E431056 NAD27        ,STAGE       ,A,41.83853346,-111.8300412,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9636,16,2010.0,2025.0,2973,0,754,356,48,0,1158,1815,0.0,65.11226252158895,30.7426597582038,4.145077720207254,0.0,38.95055499495459,61.04944500504541,2046,0,94,305,41,0,440,1606,0.0,21.363636363636363,69.31818181818183,9.318181818181818,0.0,21.50537634408602,78.49462365591397,927,0,660,51,7,0,718,209,0.0,91.92200557103064,7.103064066852367,0.9749303621169917,0.0,77.45415318230853,22.54584681769148,https://flags-297769208259.us-west3.run.app/plot?id=9636
SWARM               ,SWARM Satellite Data Collection,9650,0010 JULIUS PARK IMPORT FROM DRY FORK                                           ,Julius Park Inflow                      ,JULIUS PARK IMPORT FROM DRY FORK                                                                                                                                                                        ,Conveyance,1.0,9650,DEEP CREEK                                                  ,Observational,Steel 6` Cutthroat Flume            ,,A,40.63891479,-109.8939759,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9650,13,2011.0,2024.0,2285,0,433,613,58,0,1072,1213,0.0,40.39179104477612,57.18283582089553,5.410447761194029,0.0,46.91466083150985,53.08533916849015,1395,0,110,508,58,0,644,751,0.0,17.080745341614907,78.88198757763976,9.006211180124224,0.0,46.16487455197132,53.83512544802868,890,0,323,105,0,0,428,462,0.0,75.46728971962617,24.53271028037383,0.0,0.0,48.08988764044943,51.91011235955057,https://flags-297769208259.us-west3.run.app/plot?id=9650
SEVIER              ,Sevier River,9662,DELTA CANAL B                                                                   ,3716,Canal B                                                                                                                                                                                                 ,Conveyance,1.0,9662,SEVIER RIVER                                                ,Observational,                                    ,DIGITAL     ,A,39.37867579,-112.5693482,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9662,20,2005.0,2025.0,6348,0,2353,270,2,0,2625,3723,0.0,89.63809523809523,10.285714285714285,0.0761904761904762,0.0,41.35160680529301,58.64839319470699,3443,0,224,144,2,0,370,3073,0.0,60.54054054054055,38.91891891891892,0.5405405405405406,0.0,10.74644205634621,89.25355794365379,2905,0,2129,126,0,0,2255,650,0.0,94.41241685144124,5.587583148558759,0.0,0.0,77.62478485370052,22.375215146299485,https://flags-297769208259.us-west3.run.app/plot?id=9662
SEVIER              ,Sevier River,9665,DELTA WEST DITCH                                                                ,9670,DELTA WEST DITCH                                                                                                                                                                                        ,Conveyance,1.0,9665,SEVIER RIVER                                                ,Observational,                                    ,DIGITAL     ,A,39.37741487,-112.5686938,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=9665,20,2005.0,2025.0,6139,0,3349,268,23,0,3640,2499,0.0,92.0054945054945,7.362637362637363,0.6318681318681318,0.0,59.293044469783354,40.706955530216646,3396,0,800,248,23,0,1071,2325,0.0,74.69654528478058,23.15592903828198,2.1475256769374416,0.0,31.537102473498237,68.46289752650176,2743,0,2549,20,0,0,2569,174,0.0,99.22148695990658,0.7785130400934216,0.0,0.0,93.65658038643821,6.343419613561793,https://flags-297769208259.us-west3.run.app/plot?id=9665
